"","Respondent.ID","Start_Date","Age","Gender","Continent","Highest_Education","SES","Social_media_used_most","Hours_use","Seen_vaccines_post","SM_influence","Trust_most","MMR_autism","Disease_rare","Parents_decide","Neurological_problems","Handle_multiple","CDC_not_trustworthy","Follow_recommendation","Vaccine_risk","Measles_efficacy","Avoid_death","Data_publicity","Protect_immunocompromised"
"1280",10165138651,"8/16/18 15:52","35-44","Female","Africa","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1281",10165134194,"8/16/18 15:50","35-44","Female","Australia/ Oceania","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Peers/Friends","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"1282",10165129988,"8/16/18 15:47","45-54","Female","Australia/ Oceania","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","The government","False","False","True","False","False","False","True","True","True","True","True","True"
"1283",10165129654,"8/16/18 15:47","25-34","Female","North America, United States","Bachelor_Degree","Upper Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"1284",10165127056,"8/16/18 1:16","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Internet","Unsure","Unsure","True","True","True","True","False","False","False","False","True","False"
"1285",10165126726,"8/16/18 15:45","35-44","Female","North America, United States","High_school","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1286",10165124507,"8/16/18 15:44","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","Unsure","False","True","True","True","True","True","True"
"1287",10165121013,"8/16/18 15:42","25-34","Female","North America, United States","Master_Degree","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","False","False","False","False","True","False","True","True","True","True","True","True"
"1288",10165120950,"8/16/18 15:41","35-44","Female","North America, Other","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1289",10165117677,"8/16/18 15:40","45-54","Male","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","True","Unsure","False","Unsure","True","True","True","True","Unsure","False"
"1290",10165117391,"8/16/18 15:40","35-44","Male","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1291",10165116132,"8/16/18 15:18","25-34","Male","Europe","Master_Degree","Middle Class","Facebook","0-2","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1292",10165115655,"8/16/18 15:39","25-34","Male","North America, Other","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","Unsure","True","True","True","True","True","True"
"1293",10165113236,"8/16/18 15:37","35-44","Female","Australia/ Oceania","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","The government","False","False","False","False","False","False","True","True","True","True","True","True"
"1294",10165110926,"8/16/18 15:36","35-44","Female","Australia/ Oceania","Master_Degree","Middle Class","Facebook","0-2","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1295",10165109121,"8/16/18 15:35","35-44","Female","Europe","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","False","True","True","True","Unsure","True"
"1296",10165104580,"8/16/18 15:33","25-34","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"1297",10165104509,"8/16/18 15:33","45-54","Male","North America, United States","Associate_Degree","Lower Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","Unsure","Unsure","False","True","True","True","True","True","True"
"1298",10165103631,"8/16/18 15:32","45-54","Female","Australia/ Oceania","Bachelor_Degree","Lower Class","Facebook","0-2","Yes","Influenced_better","Doctors","False","False","Unsure","False","False","Unsure","True","True","True","Unsure","Unsure","True"
"1299",10165102960,"8/16/18 15:32","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1300",10165099258,"8/16/18 15:29","35-44","Female","Australia/ Oceania","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","Unsure","Unsure","True","True"
"1301",10165096458,"8/16/18 15:28","55-64","Female","North America, Other","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"1302",10165095065,"8/16/18 15:28","25-34","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","Unsure","False","False","True","True","True","True","True","True"
"1303",10165093122,"8/16/18 15:26","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","False","True","Unsure","True"
"1304",10165092960,"8/16/18 15:26","25-34","Female","North America, United States","High_school","Lower Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"1305",10165091945,"8/16/18 15:26","18-24","Female","Europe","Associate_Degree","Lower Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","Unsure","True","True"
"1306",10165091620,"8/16/18 15:26","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","5-6","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1307",10165087692,"8/16/18 15:23","25-34","Female","North America, Other","Associate_Degree","Lower Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1308",10165087450,"8/16/18 15:23","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1309",10165084805,"8/16/18 15:22","35-44","Male","Europe","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","Unsure","False","False","False","False","True","Unsure","True","True","True","True"
"1310",10165082485,"8/16/18 15:04","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","True","False","False","Unsure","True","True","True","True","True","True"
"1311",10165081875,"8/16/18 15:20","35-44","Female","Australia/ Oceania","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","True","False","False","False","True","True","True","True","True","True"
"1312",10165078757,"8/16/18 15:18","35-44","Female","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","Influenced_worse","Peers/Friends","True","True","True","True","True","True","False","False","False","False","True","False"
"1313",10165074272,"8/16/18 15:16","35-44","Female","North America, United States","Master_Degree","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","False","True","True","True","True","True"
"1314",10165060854,"8/16/18 15:08","35-44","Female","Europe","Master_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1315",10165059428,"8/16/18 15:07","35-44","Female","Australia/ Oceania","High_school","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1316",10165059281,"8/16/18 15:07","25-34","Female","North America, United States","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1317",10165058035,"8/16/18 15:07","35-44","Female","North America, United States","Bachelor_Degree","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1318",10165050766,"8/16/18 15:03","45-54","Male","North America, Other","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","True","True","True","True","True","True","True"
"1319",10165050561,"8/16/18 15:02","65+","Female","Australia/ Oceania","Associate_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1320",10165049545,"8/16/18 15:02","18-24","Female","North America, United States","Associate_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","Unsure","Unsure","False","Unsure","True","True","True","True","True","True"
"1321",10165044568,"8/16/18 15:00","35-44","Male","North America, United States","Elementary_or_less","Lower Class","Facebook","3-4","Yes","Influenced_better","The government","False","False","False","False","False","False","True","True","True","True","True","True"
"1322",10165043689,"8/16/18 14:59","45-54","Female","North America, United States","Associate_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1323",10165042865,"8/16/18 14:59","45-54","Female","North America, Other","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1324",10165035513,"8/16/18 14:55","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","Unsure","True","True","True","True","True","True"
"1325",10165027625,"8/16/18 14:26","45-54","Female","Europe","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"1326",10165025849,"8/16/18 14:50","35-44","Female","Europe","Professional_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"1327",10165025798,"8/16/18 14:50","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"1328",10165018244,"8/16/18 14:46","55-64","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","True","True","False","Unsure","True","True","True","True","Unsure","Unsure"
